
------ 2959472220 ::  ------

3405131820::EN::Fluid_Container_ColaBottle = "Cola Bottle",
3405131820::CN::Fluid_Container_ColaBottle = "可乐瓶",
3405131820::EN::Fluid_Container_ColaGlass = "Cola Glass",
3405131820::CN::Fluid_Container_ColaGlass = "可乐杯",
3405131820::EN::Fluid_Container_CoupeGlass = "Coupe Glass",
3405131820::CN::Fluid_Container_CoupeGlass = "蝶形杯",
3405131820::EN::Fluid_Container_CoupeWithIcecubes = "Coupe Glass with Ice",
3405131820::CN::Fluid_Container_CoupeWithIcecubes = "蝶形杯 (带冰块)",
3405131820::EN::Fluid_Container_CoupeWithSkewer = "Coupe Glass with Skewer",
3405131820::CN::Fluid_Container_CoupeWithSkewer = "蝶形杯 (带签)",
3405131820::EN::Fluid_Container_CyanColaGlass = "Cyan Cola Glass",
3405131820::CN::Fluid_Container_CyanColaGlass = "可乐杯 (青)",
3405131820::EN::Fluid_Container_DarkColaGlass = "Dark Cola Glass",
3405131820::CN::Fluid_Container_DarkColaGlass = "可乐杯 (深色)",
3405131820::EN::Fluid_Container_Fireball = "Fireball Bottle",
3405131820::CN::Fluid_Container_Fireball = "火球酒瓶",
3405131820::EN::Fluid_Container_FluidTintTumbler = "Glass Cup",
3405131820::CN::Fluid_Container_FluidTintTumbler = "玻璃杯",
3405131820::EN::Fluid_Container_GatoradeBottle = "Gatorade Bottle",
3405131820::CN::Fluid_Container_GatoradeBottle = "佳得乐饮料瓶",
3405131820::EN::Fluid_Container_GreenColaGlass = "Green Cola Glass",
3405131820::CN::Fluid_Container_GreenColaGlass = "可乐杯 (绿)",
3405131820::EN::Fluid_Container_Hennessy = "Hennessy Bottle",
3405131820::CN::Fluid_Container_Hennessy = "轩尼诗干邑酒瓶",
3405131820::EN::Fluid_Container_HurricaneGlass = "Hurricane Glass",
3405131820::CN::Fluid_Container_HurricaneGlass = "飓风杯",
3405131820::EN::Fluid_Container_HurricaneWithSlice = "Hurricane Glass with Slice",
3405131820::CN::Fluid_Container_HurricaneWithSlice = "飓风杯 (带切片)",
3405131820::EN::Fluid_Container_HurricaneWithUmbrella = "Hurricane Glass with Umbrella",
3405131820::CN::Fluid_Container_HurricaneWithUmbrella = "飓风杯 (带伞饰)",
3405131820::EN::Fluid_Container_IceColaGlass = "Ice White Cola Glass",
3405131820::CN::Fluid_Container_IceColaGlass = "可乐杯 (冰白)",
3405131820::EN::Fluid_Container_IceWine = "IceWine Bottle",
3405131820::CN::Fluid_Container_IceWine = "冰酒酒瓶",
3405131820::EN::Fluid_Container_Jeagermeister = "Jeagermeister Bottle",
3405131820::CN::Fluid_Container_Jeagermeister = "野格酒瓶",
3405131820::EN::Fluid_Container_Kvass = "Kvass Bottle",
3405131820::CN::Fluid_Container_Kvass = "格瓦斯瓶",
3405131820::EN::Fluid_Container_LemonColaGlass = "Lemon Cola Glass",
3405131820::CN::Fluid_Container_LemonColaGlass = "可乐杯 (柠檬黄)",
3405131820::EN::Fluid_Container_MargaritaGlass = "Margarita Glass",
3405131820::CN::Fluid_Container_MargaritaGlass = "玛格丽特杯",
3405131820::EN::Fluid_Container_MargaritaWithStraw = "Margarita Glass with Straw",
3405131820::CN::Fluid_Container_MargaritaWithStraw = "玛格丽特杯 (带吸管)",
3405131820::EN::Fluid_Container_MargaritaWithUmbrella = "Margarita Glass with Umbrella",
3405131820::CN::Fluid_Container_MargaritaWithUmbrella = "玛格丽特杯 (带伞饰)",
3405131820::EN::Fluid_Container_MartiniGlass = "Martini Glass",
3405131820::CN::Fluid_Container_MartiniGlass = "马提尼杯",
3405131820::EN::Fluid_Container_MartiniWithIcecubes = "Martini Glass with Ice",
3405131820::CN::Fluid_Container_MartiniWithIcecubes = "马提尼杯 (带冰块)",
3405131820::EN::Fluid_Container_MartiniWithSkewer = "Martini Glass with Skewer",
3405131820::CN::Fluid_Container_MartiniWithSkewer = "马提尼杯 (带签)",
3405131820::EN::Fluid_Container_MilkshakeGlass = "Milkshake Glass",
3405131820::CN::Fluid_Container_MilkshakeGlass = "奶昔杯",
3405131820::EN::Fluid_Container_MilkshakeGlassWithStraw = "Milkshake Glass with Straw",
3405131820::CN::Fluid_Container_MilkshakeGlassWithStraw = "奶昔杯 (带吸管)",
3405131820::EN::Fluid_Container_MonsterCan = "Monster Can",
3405131820::CN::Fluid_Container_MonsterCan = "魔爪饮料罐",
3405131820::EN::Fluid_Container_Moonshine = "Moonshine Bottle",
3405131820::CN::Fluid_Container_Moonshine = "月光酒酒瓶",
3405131820::EN::Fluid_Container_Mouthwash = "Mouthwash",
3405131820::CN::Fluid_Container_Mouthwash = "漱口水",
3405131820::EN::Fluid_Container_MulledWine = "Mulled Wine Bottle",
3405131820::CN::Fluid_Container_MulledWine = "热红酒酒瓶",
3405131820::EN::Fluid_Container_OrangeColaGlass = "Orange Cola Glass",
3405131820::CN::Fluid_Container_OrangeColaGlass = "可乐杯 (橘黄)",
3405131820::EN::Fluid_Container_Ouzo = "Ouzo Bottle",
3405131820::CN::Fluid_Container_Ouzo = "乌佐酒瓶",
3405131820::EN::Fluid_Container_PinkColaGlass = "Pink Cola Glass",
3405131820::CN::Fluid_Container_PinkColaGlass = "可乐杯 (粉)",
3405131820::EN::Fluid_Container_Pitcher = "Pitcher",
3405131820::CN::Fluid_Container_Pitcher = "酒壶",
3405131820::EN::Fluid_Container_PitcherKool = "Pitcher but Kool",
3405131820::CN::Fluid_Container_PitcherKool = "酒壶 (酷炫)",
3405131820::EN::Fluid_Container_PurpleColaGlass = "Purple Cola Glass",
3405131820::CN::Fluid_Container_PurpleColaGlass = "可乐杯 (紫)",
3405131820::EN::Fluid_Container_RainbowColaGlass = "Rainbow Cola Glass",
3405131820::CN::Fluid_Container_RainbowColaGlass = "可乐杯 (彩虹)",
3405131820::EN::Fluid_Container_RedColaGlass = "Red Cola Glass",
3405131820::CN::Fluid_Container_RedColaGlass = "可乐杯 (红)",
3405131820::EN::Fluid_Container_RedbullCan = "Redbull Can",
3405131820::CN::Fluid_Container_RedbullCan = "红牛饮料罐",
3405131820::EN::Fluid_Container_RockGlass = "Rock Glass",
3405131820::CN::Fluid_Container_RockGlass = "古典杯",
3405131820::EN::Fluid_Container_RocksWithIcecubes = "Rocks Glass with Ice",
3405131820::CN::Fluid_Container_RocksWithIcecubes = "古典杯 (带冰块)",
3405131820::EN::Fluid_Container_RocksWithSkewer = "Rocks Glass with Skewer",
3405131820::CN::Fluid_Container_RocksWithSkewer = "古典杯 (带签)",
3405131820::EN::Fluid_Container_RosaColaGlass = "Rosa Cola Glass",
3405131820::CN::Fluid_Container_RosaColaGlass = "可乐杯 (玫瑰红)",
3405131820::EN::Fluid_Container_Sake = "Sake Bottle",
3405131820::CN::Fluid_Container_Sake = "清酒瓶",
3405131820::EN::Fluid_Container_Sambuca = "Sambuca Bottle",
3405131820::CN::Fluid_Container_Sambuca = "桑布卡酒瓶",
3405131820::EN::Fluid_Container_SchnappsMint = "Schnapps Mint Bottle",
3405131820::CN::Fluid_Container_SchnappsMint = "薄荷力娇酒瓶",
3405131820::EN::Fluid_Container_SchnappsSigma = "Schnapps Sigma Bottle",
3405131820::CN::Fluid_Container_SchnappsSigma = "瓜拉纳青柠力娇酒瓶",
3405131820::EN::Fluid_Container_ShotGlass = "Shot Glass",
3405131820::CN::Fluid_Container_ShotGlass = "烈酒杯",
3405131820::EN::Fluid_Container_Soju = "Soju Bottle",
3405131820::CN::Fluid_Container_Soju = "烧酒瓶",
3405131820::EN::Fluid_Container_SunnyD = "SunnyD Bottle",
3405131820::CN::Fluid_Container_SunnyD = "阳光每日饮料瓶",
3405131820::EN::Fluid_Container_Sunset = "Sunset Sarsaparilla Bottle",
3405131820::CN::Fluid_Container_Sunset = "夕阳沙士酒瓶",
3405131820::EN::Fluid_Container_SyrupBottle = "Syrup Bottle",
3405131820::CN::Fluid_Container_SyrupBottle = "糖浆瓶",
3405131820::EN::Fluid_Container_TeaStraw = "Teacup with Straw",
3405131820::CN::Fluid_Container_TeaStraw = "茶杯 (带吸管)",
3405131820::EN::Fluid_Container_TeaUmbrella = "Teacup with Umbrella",
3405131820::CN::Fluid_Container_TeaUmbrella = "茶杯 (带伞饰)",
3405131820::EN::Fluid_Container_Tonic = "Tonic Waterbottle",
3405131820::CN::Fluid_Container_Tonic = "汤力水瓶",
3405131820::EN::Fluid_Container_TumblerStraw = "Tumbler with Straw",
3405131820::CN::Fluid_Container_TumblerStraw = "玻璃杯 (带吸管)",
3405131820::EN::Fluid_Container_TumblerUmbrella = "Tumbler with Umbrella",
3405131820::CN::Fluid_Container_TumblerUmbrella = "玻璃杯 (带伞饰)",
3405131820::EN::Fluid_Container_WineStraw = "Wineglass with Straw",
3405131820::CN::Fluid_Container_WineStraw = "红酒杯 (带吸管)",
3405131820::EN::Fluid_Container_WineUmbrella = "Wineglass with Umbrella",
3405131820::CN::Fluid_Container_WineUmbrella = "红酒杯 (带伞饰)",
3405131820::EN::Fluid_Container_YellowColaGlass = "Yellow Cola Glass",
3405131820::CN::Fluid_Container_YellowColaGlass = "可乐杯 (黄)",
3405131820::EN::Fluid_Name_Aperol = "Aperol",
3405131820::CN::Fluid_Name_Aperol = "阿佩罗酒",
3405131820::EN::Fluid_Name_Apple_Fizz = "Apple Fizz",
3405131820::CN::Fluid_Name_Apple_Fizz = "苹果菲士",
3405131820::EN::Fluid_Name_Apple_Jack = "Apple Jack",
3405131820::CN::Fluid_Name_Apple_Jack = "苹果酒",
3405131820::EN::Fluid_Name_Apple_Mead = "Apple Mead",
3405131820::CN::Fluid_Name_Apple_Mead = "苹果蜜酒",
3405131820::EN::Fluid_Name_Appletini = "Appletini",
3405131820::CN::Fluid_Name_Appletini = "苹果提尼",
3405131820::EN::Fluid_Name_Aviation = "Aviation",
3405131820::CN::Fluid_Name_Aviation = "飞行",
3405131820::EN::Fluid_Name_B52 = "B52",
3405131820::CN::Fluid_Name_B52 = "B52轰炸机",
3405131820::EN::Fluid_Name_Baileys = "Baileys Irish Cream",
3405131820::CN::Fluid_Name_Baileys = "百利甜爱尔兰奶油酒",
3405131820::EN::Fluid_Name_BayBreeze = "Bay Breeze",
3405131820::CN::Fluid_Name_BayBreeze = "海湾清风",
3405131820::EN::Fluid_Name_BeesKnees = "Bee's Knees",
3405131820::CN::Fluid_Name_BeesKnees = "蜂之膝",
3405131820::EN::Fluid_Name_Bellini = "Bellini",
3405131820::CN::Fluid_Name_Bellini = "贝利尼",
3405131820::EN::Fluid_Name_Berry_Chocolate_Shake = "Berry Chocolate Shake",
3405131820::CN::Fluid_Name_Berry_Chocolate_Shake = "莓果巧克力奶昔",
3405131820::EN::Fluid_Name_BlackOut = "Black Out",
3405131820::CN::Fluid_Name_BlackOut = "断片",
3405131820::EN::Fluid_Name_Black_Russian = "Black Russian",
3405131820::CN::Fluid_Name_Black_Russian = "黑色俄罗斯",
3405131820::EN::Fluid_Name_BloodyMary = "Bloody Mary",
3405131820::CN::Fluid_Name_BloodyMary = "血腥玛丽",
3405131820::EN::Fluid_Name_Blue_Lagoon = "Blue Lagoon",
3405131820::CN::Fluid_Name_Blue_Lagoon = "马耳他蓝湖",
3405131820::EN::Fluid_Name_Blueberry_Lime_Fizz = "Blueberry Lime Fizz",
3405131820::CN::Fluid_Name_Blueberry_Lime_Fizz = "蓝莓酸橙菲士",
3405131820::EN::Fluid_Name_Bols = "Bols Triple-Sec",
3405131820::CN::Fluid_Name_Bols = "波尔斯白橙皮",
3405131820::EN::Fluid_Name_Bubblegum_Bliss = "Bubblegum Bliss",
3405131820::CN::Fluid_Name_Bubblegum_Bliss = "泡泡糖极乐",
3405131820::EN::Fluid_Name_Bubbly_Surprise = "Bubbly Surprise",
3405131820::CN::Fluid_Name_Bubbly_Surprise = "惊喜气泡",
3405131820::EN::Fluid_Name_Buzzing_Berry = "Buzzing Berry",
3405131820::CN::Fluid_Name_Buzzing_Berry = "微醺莓果",
3405131820::EN::Fluid_Name_Cachaca = "Cachaça",
3405131820::CN::Fluid_Name_Cachaca = "卡沙萨",
3405131820::EN::Fluid_Name_Caipirinha = "Caipirinha",
3405131820::CN::Fluid_Name_Caipirinha = "凯匹林纳",
3405131820::EN::Fluid_Name_CapeCodder = "Cape Codder",
3405131820::CN::Fluid_Name_CapeCodder = "鳕鱼角",
3405131820::EN::Fluid_Name_CapriSun_FruitPunch = "Capri Sun Fruit Punch",
3405131820::CN::Fluid_Name_CapriSun_FruitPunch = "果倍爽 (水果宾治)",
3405131820::EN::Fluid_Name_CapriSun_Orange = "Capri Sun Orange",
3405131820::CN::Fluid_Name_CapriSun_Orange = "果倍爽 (橙味)",
3405131820::EN::Fluid_Name_CapriSun_PacificCooler = "Capri Sun Pacific Cooler",
3405131820::CN::Fluid_Name_CapriSun_PacificCooler = "果倍爽 (太平洋酷饮)",
3405131820::EN::Fluid_Name_ChocolateMilkshake = "Chocolate Milkshake",
3405131820::CN::Fluid_Name_ChocolateMilkshake = "巧克力奶昔",
3405131820::EN::Fluid_Name_ChocolateSyrup = "Chocolate Syrup",
3405131820::CN::Fluid_Name_ChocolateSyrup = "巧克力糖浆",
3405131820::EN::Fluid_Name_Chocolate_Orange_Bliss = "Chocolate Orange Bliss",
3405131820::CN::Fluid_Name_Chocolate_Orange_Bliss = "巧克力橙子极乐",
3405131820::EN::Fluid_Name_Chocolate_Sweetheart = "Chocolate Sweetheart",
3405131820::CN::Fluid_Name_Chocolate_Sweetheart = "巧克力甜心",
3405131820::EN::Fluid_Name_Citrus_Berry_Mix = "Citrus Berry Mix",
3405131820::CN::Fluid_Name_Citrus_Berry_Mix = "柑橘浆果混饮",
3405131820::EN::Fluid_Name_Cognac = "Cognac",
3405131820::CN::Fluid_Name_Cognac = "干邑",
3405131820::EN::Fluid_Name_Cosmopolitan = "Cosmopolitan",
3405131820::CN::Fluid_Name_Cosmopolitan = "大都会",
3405131820::EN::Fluid_Name_Cranberry_Spark = "Cranberry Spark",
3405131820::CN::Fluid_Name_Cranberry_Spark = "蔓越莓火花",
3405131820::EN::Fluid_Name_CubaLibre = "Cuba Libre",
3405131820::CN::Fluid_Name_CubaLibre = "自由古巴",
3405131820::EN::Fluid_Name_Dragonbreath = "Dragonbreath",
3405131820::CN::Fluid_Name_Dragonbreath = "龙息",
3405131820::EN::Fluid_Name_DummyFluid1 = "Dummy Fluid",
3405131820::CN::Fluid_Name_DummyFluid1 = "代替液",
3405131820::EN::Fluid_Name_EnergyDrink = "Energy Drink",
3405131820::CN::Fluid_Name_EnergyDrink = "能量饮料",
3405131820::EN::Fluid_Name_Espresso_Martini = "Espresso Martini",
3405131820::CN::Fluid_Name_Espresso_Martini = "咖啡马提尼",
3405131820::EN::Fluid_Name_Fireball = "Fireball Whiskey",
3405131820::CN::Fluid_Name_Fireball = "火球威士忌",
3405131820::EN::Fluid_Name_French_75 = "French 75",
3405131820::CN::Fluid_Name_French_75 = "法兰西75",
3405131820::EN::Fluid_Name_Gatorade_Cool_Blue = "Gatorade Cool Blue",
3405131820::CN::Fluid_Name_Gatorade_Cool_Blue = "佳得乐 (冰蓝)",
3405131820::EN::Fluid_Name_Gatorade_Fruit_Punch = "Gatorade Fruit Punch",
3405131820::CN::Fluid_Name_Gatorade_Fruit_Punch = "佳得乐 (水果宾治)",
3405131820::EN::Fluid_Name_Gatorade_Lemon-Lime = "Gatorade Lemon Lime",
3405131820::CN::Fluid_Name_Gatorade_Lemon-Lime = "佳得乐 (柠檬酸橙)",
3405131820::EN::Fluid_Name_Gatorade_Orange = "Gatorade Orange",
3405131820::CN::Fluid_Name_Gatorade_Orange = "佳得乐 (柑橘)",
3405131820::EN::Fluid_Name_Gatorwine = "Gatorwine",
3405131820::CN::Fluid_Name_Gatorwine = "佳得乐干红",
3405131820::EN::Fluid_Name_GinAndTonic = "Gin & Tonic",
3405131820::CN::Fluid_Name_GinAndTonic = "金汤力",
3405131820::EN::Fluid_Name_Gin_Fizz = "Gin Fizz",
3405131820::CN::Fluid_Name_Gin_Fizz = "金菲士",
3405131820::EN::Fluid_Name_Ginger_Punch = "Ginger Punch",
3405131820::CN::Fluid_Name_Ginger_Punch = "姜汁宾治",
3405131820::EN::Fluid_Name_Ginger_Smash = "Ginger Smash",
3405131820::CN::Fluid_Name_Ginger_Smash = "姜汁粉碎",
3405131820::EN::Fluid_Name_Golden_Ale = "Golden Ale",
3405131820::CN::Fluid_Name_Golden_Ale = "金色艾尔",
3405131820::EN::Fluid_Name_Honey_Citrus_Spritz = "Honey Citrus Spritz",
3405131820::CN::Fluid_Name_Honey_Citrus_Spritz = "蜂蜜柑橘斯普瑞兹",
3405131820::EN::Fluid_Name_IceWine = "Ice Wine",
3405131820::CN::Fluid_Name_IceWine = "冰酒",
3405131820::EN::Fluid_Name_Iced_Mocha_Mocktail = "Iced Mocha Mocktail",
3405131820::CN::Fluid_Name_Iced_Mocha_Mocktail = "冰摩卡无酒精鸡尾酒",
3405131820::EN::Fluid_Name_IrishCoffee = "Irish Coffee",
3405131820::CN::Fluid_Name_IrishCoffee = "爱尔兰咖啡",
3405131820::EN::Fluid_Name_IrishTrashCan = "Irish Trash Can",
3405131820::CN::Fluid_Name_IrishTrashCan = "爱尔兰垃圾桶",
3405131820::EN::Fluid_Name_JaegerBomb = "Jägerbomb",
3405131820::CN::Fluid_Name_JaegerBomb = "野格炸弹",
3405131820::EN::Fluid_Name_Jeagermeister = "Jägermeister",
3405131820::CN::Fluid_Name_Jeagermeister = "野格",
3405131820::EN::Fluid_Name_Jungle_Juice = "Jungle Juice",
3405131820::CN::Fluid_Name_Jungle_Juice = "丛林果汁",
3405131820::EN::Fluid_Name_Kamikaze = "Kamikaze",
3405131820::CN::Fluid_Name_Kamikaze = "神风",
3405131820::EN::Fluid_Name_KoolAid_Cherry = "Kool-Aid Cherry",
3405131820::CN::Fluid_Name_KoolAid_Cherry = "酷爱樱桃",
3405131820::EN::Fluid_Name_KoolAid_Grape = "Kool-Aid Grape",
3405131820::CN::Fluid_Name_KoolAid_Grape = "酷爱葡萄",
3405131820::EN::Fluid_Name_KoolAid_Orange = "Kool-Aid (Orange)",
3405131820::CN::Fluid_Name_KoolAid_Orange = "酷爱柑橘",
3405131820::EN::Fluid_Name_KoolAid_PurplesaurusRex = "Kool-Aid Purplesaurus Rex",
3405131820::CN::Fluid_Name_KoolAid_PurplesaurusRex = "酷爱葡萄霸王龙",
3405131820::EN::Fluid_Name_KoolAid_RockADileRed = "Kool-Aid Rock-a-dile Red",
3405131820::CN::Fluid_Name_KoolAid_RockADileRed = "酷爱摇滚莓果",
3405131820::EN::Fluid_Name_KoolAid_Strawberry = "Kool-Aid Strawberry",
3405131820::CN::Fluid_Name_KoolAid_Strawberry = "酷爱草莓",
3405131820::EN::Fluid_Name_KoolAid_TropicalPunch = "Kool-Aid Tropical Punch",
3405131820::CN::Fluid_Name_KoolAid_TropicalPunch = "酷爱热带宾治",
3405131820::EN::Fluid_Name_Kvass = "Kvass",
3405131820::CN::Fluid_Name_Kvass = "格瓦斯",
3405131820::EN::Fluid_Name_Lemon_Tea_Cooler = "Lemon Tea Cooler",
3405131820::CN::Fluid_Name_Lemon_Tea_Cooler = "冰凉柠檬茶",
3405131820::EN::Fluid_Name_LongIslandIcedTea = "Long Island Iced Tea",
3405131820::CN::Fluid_Name_LongIslandIcedTea = "长岛冰茶",
3405131820::EN::Fluid_Name_Mai_Tai = "Mai Tai",
3405131820::CN::Fluid_Name_Mai_Tai = "迈泰",
3405131820::EN::Fluid_Name_Manhattan = "Manhattan",
3405131820::CN::Fluid_Name_Manhattan = "曼哈顿",
3405131820::EN::Fluid_Name_Margarita = "Margarita",
3405131820::CN::Fluid_Name_Margarita = "玛格丽特",
3405131820::EN::Fluid_Name_Martini = "Martini",
3405131820::CN::Fluid_Name_Martini = "马提尼",
3405131820::EN::Fluid_Name_Mimosa = "Mimosa",
3405131820::CN::Fluid_Name_Mimosa = "含羞草",
3405131820::EN::Fluid_Name_Mocha_Fusion = "Mocha Fusion",
3405131820::CN::Fluid_Name_Mocha_Fusion = "融合摩卡",
3405131820::EN::Fluid_Name_Mojito = "Mojito",
3405131820::CN::Fluid_Name_Mojito = "莫吉托",
3405131820::EN::Fluid_Name_Moonshine = "Moonshine",
3405131820::CN::Fluid_Name_Moonshine = "月光酒",
3405131820::EN::Fluid_Name_Mouthwash = "Mint Mouthwash",
3405131820::CN::Fluid_Name_Mouthwash = "薄荷漱口水",
3405131820::EN::Fluid_Name_MulledWine = "Mulled Wine",
3405131820::CN::Fluid_Name_MulledWine = "热红酒",
3405131820::EN::Fluid_Name_Negroni = "Negroni",
3405131820::CN::Fluid_Name_Negroni = "尼格罗尼",
3405131820::EN::Fluid_Name_Old_Fashioned = "Old Fashioned",
3405131820::CN::Fluid_Name_Old_Fashioned = "古典",
3405131820::EN::Fluid_Name_Orchard_Delight = "Orchard Delight",
3405131820::CN::Fluid_Name_Orchard_Delight = "果园乐事",
3405131820::EN::Fluid_Name_Ouzo = "Ouzo",
3405131820::CN::Fluid_Name_Ouzo = "乌佐",
3405131820::EN::Fluid_Name_Painkiller = "Painkiller",
3405131820::CN::Fluid_Name_Painkiller = "止痛药",
3405131820::EN::Fluid_Name_Pilk = "Pilk",
3405131820::CN::Fluid_Name_Pilk = "脏可乐",
3405131820::EN::Fluid_Name_Pina_Colada = "Pina Colada",
3405131820::CN::Fluid_Name_Pina_Colada = "椰林飘香",
3405131820::EN::Fluid_Name_Port_Sangria = "Port Sangria",
3405131820::CN::Fluid_Name_Port_Sangria = "波特桑格利亚",
3405131820::EN::Fluid_Name_PumpkinSpiceLatte = "Pumpkin Spice Latte",
3405131820::CN::Fluid_Name_PumpkinSpiceLatte = "南瓜风味拿铁",
3405131820::EN::Fluid_Name_PumpkinSyrup = "Pumpkin Syrup",
3405131820::CN::Fluid_Name_PumpkinSyrup = "南瓜糖浆",
3405131820::EN::Fluid_Name_Purple_Citrus_Pop = "Purple Citrus Pop",
3405131820::CN::Fluid_Name_Purple_Citrus_Pop = "紫色柑橘气泡",
3405131820::EN::Fluid_Name_Radler = "Radler",
3405131820::CN::Fluid_Name_Radler = "拉德勒",
3405131820::EN::Fluid_Name_RanchWater = "Ranch Water",
3405131820::CN::Fluid_Name_RanchWater = "牧场水",
3405131820::EN::Fluid_Name_Root_Beer = "Root Beer",
3405131820::CN::Fluid_Name_Root_Beer = "根汁汽水",
3405131820::EN::Fluid_Name_Rum_Runner = "Rum Runner",
3405131820::CN::Fluid_Name_Rum_Runner = "朗姆使者",
3405131820::EN::Fluid_Name_Sake = "Sake",
3405131820::CN::Fluid_Name_Sake = "清酒",
3405131820::EN::Fluid_Name_Sambuca = "Sambuca",
3405131820::CN::Fluid_Name_Sambuca = "桑布卡",
3405131820::EN::Fluid_Name_Sarsaparilla = "Sarsaparilla",
3405131820::CN::Fluid_Name_Sarsaparilla = "沙士",
3405131820::EN::Fluid_Name_SchnappsMint = "Mint Schnapps",
3405131820::CN::Fluid_Name_SchnappsMint = "薄荷力娇酒",
3405131820::EN::Fluid_Name_SchnappsSigma = "Guarana Lime Schnapps",
3405131820::CN::Fluid_Name_SchnappsSigma = "瓜拉纳青柠力娇酒",
3405131820::EN::Fluid_Name_Screwdriver = "Screwdriver",
3405131820::CN::Fluid_Name_Screwdriver = "螺丝起子",
3405131820::EN::Fluid_Name_SeaBreeze = "Sea Breeze",
3405131820::CN::Fluid_Name_SeaBreeze = "海风",
3405131820::EN::Fluid_Name_SexOnTheBeach = "Sex on the Beach",
3405131820::CN::Fluid_Name_SexOnTheBeach = "激情海岸",
3405131820::EN::Fluid_Name_Sidecar = "Sidecar",
3405131820::CN::Fluid_Name_Sidecar = "边车",
3405131820::EN::Fluid_Name_SlipperyNipple = "Slippery Nipple",
3405131820::CN::Fluid_Name_SlipperyNipple = "滑溜乳头",
3405131820::EN::Fluid_Name_Soju = "Soju",
3405131820::CN::Fluid_Name_Soju = "烧酒",
3405131820::EN::Fluid_Name_Spiced_Tea_Spritzer = "Spiced Tea Spritzer",
3405131820::CN::Fluid_Name_Spiced_Tea_Spritzer = "茶香斯普利兹",
3405131820::EN::Fluid_Name_StrawberryMilkshake = "Strawberry Milkshake",
3405131820::CN::Fluid_Name_StrawberryMilkshake = "草莓奶昔",
3405131820::EN::Fluid_Name_StrawberrySyrup = "Strawberry Syrup",
3405131820::CN::Fluid_Name_StrawberrySyrup = "草莓糖浆",
3405131820::EN::Fluid_Name_Strawberry_Daiquiri = "Strawberry Daiquiri",
3405131820::CN::Fluid_Name_Strawberry_Daiquiri = "草莓代基里",
3405131820::EN::Fluid_Name_Strawberry_Lemonade_Sparkler = "Strawberry Lemonade Sparkler",
3405131820::CN::Fluid_Name_Strawberry_Lemonade_Sparkler = "草莓柠檬汽水",
3405131820::EN::Fluid_Name_SunnyD = "SunnyD",
3405131820::CN::Fluid_Name_SunnyD = "阳光每日",
3405131820::EN::Fluid_Name_Sunrise_Spritz = "Sunrise Spritz",
3405131820::CN::Fluid_Name_Sunrise_Spritz = "日出斯普利兹",
3405131820::EN::Fluid_Name_TequilaShot = "Tequila Shot",
3405131820::CN::Fluid_Name_TequilaShot = "龙舌兰烈酒",
3405131820::EN::Fluid_Name_Tequila_Sunrise = "Tequila Sunrise",
3405131820::CN::Fluid_Name_Tequila_Sunrise = "龙舌兰日出",
3405131820::EN::Fluid_Name_Tonic = "Tonic Water",
3405131820::CN::Fluid_Name_Tonic = "汤力水",
3405131820::EN::Fluid_Name_Tropical_Bliss = "Tropical Bliss",
3405131820::CN::Fluid_Name_Tropical_Bliss = "热带极乐",
3405131820::EN::Fluid_Name_Tropical_Cooler = "Tropical Cooler",
3405131820::CN::Fluid_Name_Tropical_Cooler = "冰凉热带",
3405131820::EN::Fluid_Name_VanillaMilkshake = "Vanilla Milkshake",
3405131820::CN::Fluid_Name_VanillaMilkshake = "香草奶昔",
3405131820::EN::Fluid_Name_Virgin_Bloody_Mary = "Virgin Bloody Mary",
3405131820::CN::Fluid_Name_Virgin_Bloody_Mary = "无酒精血腥玛丽",
3405131820::EN::Fluid_Name_Virgin_Cosmo = "Virgin Cosmo",
3405131820::CN::Fluid_Name_Virgin_Cosmo = "无酒精大都会",
3405131820::EN::Fluid_Name_Virgin_Margarita = "Virgin Margarita",
3405131820::CN::Fluid_Name_Virgin_Margarita = "无酒精玛格丽特",
3405131820::EN::Fluid_Name_VodkaRedBull = "Vodka Red Bull",
3405131820::CN::Fluid_Name_VodkaRedBull = "伏特加红牛",
3405131820::EN::Fluid_Name_WhiskeyHighball = "Whiskey Highball",
3405131820::CN::Fluid_Name_WhiskeyHighball = "威士忌高球",
3405131820::EN::Fluid_Name_Whiskey_Sour = "Whiskey Sour",
3405131820::CN::Fluid_Name_Whiskey_Sour = "威士忌酸",
3405131820::EN::Fluid_Name_WhiteOut = "White Out",
3405131820::CN::Fluid_Name_WhiteOut = "乳白天空",
3405131820::EN::Fluid_Name_White_Lotus_Tea = "White Lotus Tea",
3405131820::CN::Fluid_Name_White_Lotus_Tea = "白莲花茶",
3405131820::EN::Fluid_Name_White_Russian = "White Russian",
3405131820::CN::Fluid_Name_White_Russian = "白色俄罗斯",
3405131820::EN::Fluid_Name_Zombie = "Zombie",
3405131820::CN::Fluid_Name_Zombie = "僵尸",
3405131820::EN::ItemName_Mixology.Aperol = "Aperol",
3405131820::CN::ItemName_Mixology.Aperol = "阿佩罗酒",
3405131820::EN::ItemName_Mixology.Bailey = "Bailey",
3405131820::CN::ItemName_Mixology.Bailey = "百利甜酒",
3405131820::EN::ItemName_Mixology.BeerGlass = "BeerGlass",
3405131820::CN::ItemName_Mixology.BeerGlass = "啤酒杯",
3405131820::EN::ItemName_Mixology.BlueishColaGlass = "BlueishColaGlass",
